"ride_id","pickup_latitude","pickup_longitude","dropoff_latitude","dropoff_longitude"
"3022754","40.74743094 ","-73.79288546","40.79223497 ","-73.81084623"
"3022755","40.83334549 ","-73.81612714","40.86361545 ","-73.92720104"
"3022756","40.80876695 ","-74.10964831","40.81098464 ","-74.11502434"
"3022757","40.78660933 ","-73.93171276","40.67476517 ","-73.98491666"
"3022758","40.79261965 ","-74.07191106","40.75140891 ","-73.78991518"
"3022759","40.68274873 ","-73.97857812","40.65689296 ","-74.05708101"
"3022760","40.73917391 ","-73.80627226","40.83262785 ","-73.93883527"
"3022761","40.87586555 ","-73.90411708","40.77609304 ","-74.05717788"
"3022762","40.71699868 ","-73.88349593","40.66146021 ","-73.96529885"
"3022763","40.77415083 ","-74.06167011","40.90590157 ","-73.98324094"
"3022764","40.81988682 ","-73.90894807","40.72084617 ","-73.98964787"
"3022765","40.84290268 ","-73.84392302","40.84464658 ","-73.91018239"
"3022766","40.8424161  ","-74.01210628","40.81530727 ","-74.10861618"
"3022767","40.64629721 ","-73.96549402","40.74514983 ","-73.90011017"
"3022768","40.75815878 ","-73.93471144","40.67205416 ","-73.84086497"
"3022769","40.79331106 ","-73.79051581","40.67177453 ","-74.01058269"
"3022770","40.76633132 ","-73.97368119","40.71529959 ","-74.10601554"
"3022771","40.67346073 ","-73.86634097","40.73475536 ","-74.10310238"
"3022772","40.74436002 ","-73.97137112","40.87625535 ","-73.88514227"
"3022773","40.83590215 ","-74.01558702","40.71900858 ","-73.86120938"
"3022774","40.72338877 ","-74.11356411","40.70699124 ","-74.10115369"
"3022775","40.89041133 ","-74.00307671","40.70326645 ","-73.95781537"
"3022776","40.85745904 ","-74.08532502","40.90043098 ","-74.01814735"
"3022777","40.77811321 ","-74.0563458","40.77226316 ","-74.16072125"
"3022778","40.82947452 ","-74.03185274","40.6680875  ","-73.94408893"
"3022779","40.65065557 ","-74.01281743","40.87346531 ","-74.04155261"
"3022780","40.72307631 ","-73.8673707","40.72734328 ","-74.04700216"
"3022781","40.8424161  ","-74.01210628","40.64815954 ","-73.96748233"
"3022782","40.85817514 ","-73.98590991","40.70468394 ","-74.01287942"
"3022783","40.85819826 ","-73.91044159","40.84528579 ","-74.08975594"
"3022784","40.78098764 ","-74.10912078","40.71281302 ","-73.83533833"
"3022785","40.71281302 ","-73.83533833","40.78464948 ","-73.9143022"
"3022786","40.73798055 ","-74.01966137","40.76762535 ","-73.80692261"
"3022787","40.88031361 ","-73.97978183","40.74127286 ","-73.85635387"
"3022788","40.65904701 ","-74.07499888","40.8880407  ","-73.98851136"
"3022789","40.83399654 ","-73.88661331","40.8219556  ","-73.92284677"
"3022790","40.78419154 ","-73.95489138","40.83461178 ","-74.13517705"
"3022791","40.72644115 ","-73.9899391","40.79635637 ","-74.11758388"
"3022792","40.88520472 ","-74.04706403","40.77226316 ","-74.16072125"
"3022793","40.71072426 ","-74.06201036","40.86128377 ","-73.83059678"
"3022794","40.86940606 ","-74.11755808","40.67496326 ","-73.85293089"
"3022795","40.79261965 ","-74.07191106","40.72521369 ","-73.95439835"
"3022796","40.87935651 ","-73.89867154","40.80709647 ","-74.0065547"
"3022797","40.87346531 ","-74.04155261","40.73551035 ","-73.98371501"
"3022798","40.74828107 ","-73.93413101","40.84824185 ","-73.87154947"
"3022799","40.77661205 ","-73.99386335","40.85229896 ","-73.81257678"
"3022800","40.80427481 ","-74.01101611","40.66428901 ","-73.89469018"
"3022801","40.8063881  ","-73.95479251","40.69514164 ","-74.12264635"
"3022802","40.70350175 ","-73.82721693","40.81319391 ","-74.07926475"
"3022803","40.85060377 ","-73.94209087","40.71434053 ","-73.89862899"
"3022804","40.66659079 ","-73.85083763","40.76738843 ","-73.99954418"
"3022805","40.85612586 ","-73.94525764","40.67205416 ","-73.84086497"
"3022806","40.85060377 ","-73.94209087","40.67279625 ","-74.01860176"
"3022807","40.72004983 ","-74.13416232","40.75640796 ","-73.87127226"
"3022808","40.80039456 ","-74.0317023","40.84676121 ","-74.05484522"
"3022809","40.72084617 ","-73.98964787","40.76918868 ","-73.98128733"
"3022810","40.76491904 ","-74.10772947","40.80756845 ","-74.01981889"
"3022811","40.65045826 ","-73.90457911","40.65135032 ","-74.00704855"
"3022812","40.79808429 ","-73.83446829","40.88753441 ","-73.85789764"
"3022813","40.79063266 ","-74.05538742","40.66773568 ","-73.87084779"
"3022814","40.72044178 ","-74.13782203","40.7866355  ","-73.88692147"
"3022815","40.74587572 ","-74.13062211","40.6837526  ","-73.85268109"
"3022816","40.85350977 ","-73.98264128","40.91577365 ","-73.99811427"
"3022817","40.78178622 ","-73.93077236","40.75503718 ","-73.8042967"
"3022818","40.77609304 ","-74.05717788","40.70218139 ","-74.04879926"
"3022819","40.72216744 ","-73.96212375","40.86502086 ","-73.9826644"
"3022820","40.85612586 ","-73.94525764","40.76299842 ","-74.11427036"
"3022821","40.85229896 ","-73.81257678","40.84528579 ","-74.08975594"
"3022822","40.77982703 ","-73.97627977","40.79808429 ","-73.83446829"
"3022823","40.79673725 ","-74.03542746","40.87439948 ","-74.05542107"
"3022824","40.80758612 ","-73.98286363","40.89481666 ","-73.99430106"
"3022825","40.74644052 ","-73.8151092","40.65785586 ","-74.05148459"
"3022826","40.77798444 ","-74.05974147","40.69615856 ","-73.84597955"
"3022827","40.7279891  ","-74.11549739","40.86006276 ","-73.96011781"
"3022828","40.76648052 ","-73.96148829","40.70218139 ","-74.04879926"
"3022829","40.72338877 ","-74.11356411","40.86403364 ","-73.84600469"
"3022830","40.86006276 ","-73.96011781","40.63522891 ","-73.95755467"
"3022831","40.75098222 ","-73.80482873","40.73396733 ","-73.79521329"
"3022832","40.70847515 ","-74.04658545","40.75098222 ","-73.80482873"
"3022833","40.77661205 ","-73.99386335","40.71846598 ","-74.05931395"
"3022834","40.67070005 ","-74.08670696","40.70218139 ","-74.04879926"
"3022835","40.78033456 ","-73.92320468","40.91199413 ","-73.95051259"
"3022836","40.85958759 ","-73.84297738","40.79158278 ","-74.06756975"
"3022837","40.76828271 ","-74.02291686","40.75410048 ","-73.79135026"
"3022838","40.71840671 ","-74.13210723","40.76325146 ","-73.83735156"
"3022839","40.81135085 ","-73.84741056","40.82230417 ","-74.13428603"
"3022840","40.84125511 ","-73.85312982","40.82114361 ","-74.09305817"
"3022841","40.76391365 ","-74.03690863","40.68972237 ","-73.94727785"
"3022842","40.69391131 ","-73.86135814","40.76930669 ","-73.80597036"
"3022843","40.66773568 ","-73.87084779","40.70614931 ","-73.81532141"
"3022844","40.65192933 ","-74.04007881","40.67315501 ","-73.88970572"
"3022845","40.80936969 ","-73.87038486","40.70326645 ","-73.95781537"
"3022846","40.88158098 ","-73.96730775","40.7537247  ","-73.98578509"
"3022847","40.87437741 ","-73.97769744","40.87868005 ","-73.98183279"
"3022848","40.70015119 ","-74.05966307","40.76278118 ","-73.92807393"
"3022849","40.825501   ","-74.07622859","40.78031143 ","-73.8445679"
"3022850","40.7337848  ","-74.01346641","40.70468394 ","-74.01287942"
"3022851","40.86116705 ","-74.08609659","40.78393998 ","-74.07412145"
"3023204","40.70987553 ","-73.83639375","40.65689296 ","-74.05708101"
"3022852","40.69770526 ","-74.07346878","40.67982471 ","-73.90389891"
"3022853","40.8131506  ","-74.0941232","40.75237102 ","-73.94970731"
"3022854","40.80936969 ","-73.87038486","40.76017233 ","-73.89166261"
"3022855","40.71072426 ","-74.06201036","40.68840001 ","-73.945782"
"3022856","40.80723785 ","-74.12517576","40.73517331 ","-73.88206037"
"3022857","40.75365248 ","-73.96704638","40.67157145 ","-73.88681784"
"3022858","40.6523141  ","-74.05893762","40.81729048 ","-74.14605029"
"3022859","40.80545066 ","-73.87512103","40.66659079 ","-73.85083763"
"3022860","40.74507021 ","-74.07372308","40.64791545 ","-73.94366727"
"3022861","40.78468518 ","-73.78184284","40.72238381 ","-74.04419251"
"3022862","40.72645053 ","-73.93025994","40.7501187  ","-73.84085346"
"3022863","40.71277493 ","-74.03472062","40.69831539 ","-74.08717681"
"3022864","40.65135032 ","-74.00704855","40.85737818 ","-73.94044537"
"3022865","40.72895925 ","-74.00680172","40.70894299 ","-74.12782792"
"3022866","40.71677608 ","-74.10904658","40.76556542 ","-73.99026964"
"3022867","40.7220382  ","-73.93348868","40.70596443 ","-73.92273641"
"3022868","40.78599683 ","-73.83518676","40.71677608 ","-74.10904658"
"3022869","40.81659068 ","-74.14077506","40.82568853 ","-73.99340635"
"3022870","40.7337848  ","-74.01346641","40.85565263 ","-73.98367772"
"3022871","40.70226286 ","-73.81244222","40.71038886 ","-73.88724436"
"3022872","40.83939728 ","-74.09599098","40.8107321  ","-74.06486217"
"3022873","40.83027104 ","-74.03018835","40.6523141  ","-74.05893762"
"3022874","40.73940308 ","-74.02450099","40.81846302 ","-74.00777341"
"3022875","40.86172329 ","-74.07034162","40.71044364 ","-73.97840289"
"3022876","40.78145969 ","-74.11821455","40.71634627 ","-73.96224021"
"3022877","40.72292165 ","-74.00097191","40.81743761 ","-73.83366236"
"3022878","40.78419154 ","-73.95489138","40.83503151 ","-74.02925046"
"3022879","40.6837526  ","-73.85268109","40.66315154 ","-73.91180699"
"3022880","40.71128169 ","-74.09751319","40.80998122 ","-73.83697561"
"3022881","40.65092597 ","-73.89557318","40.64992373 ","-74.04041316"
"3022882","40.72043857 ","-73.95011891","40.76141292 ","-73.93569568"
"3022883","40.83676774 ","-73.90409049","40.68926271 ","-73.99734107"
"3022884","40.65602605 ","-73.91462066","40.76141292 ","-73.93569568"
"3022885","40.88730082 ","-73.92385006","40.76472387 ","-73.81167297"
"3022886","40.80723785 ","-74.12517576","40.90489374 ","-73.93665001"
"3022887","40.73595032 ","-73.96011916","40.74528842 ","-74.14657055"
"3022888","40.81463943 ","-74.07488469","40.80593035 ","-74.11304496"
"3022889","40.66773568 ","-73.87084779","40.78742599 ","-73.82398272"
"3022890","40.71197427 ","-73.82946405","40.72734328 ","-74.04700216"
"3022891","40.63843839 ","-73.99192525","40.84837843 ","-74.12979768"
"3022892","40.8424161  ","-74.01210628","40.71704131 ","-74.02617222"
"3022893","40.79635637 ","-74.11758388","40.90498529 ","-73.93221038"
"3022894","40.76828271 ","-74.02291686","40.7866355  ","-73.88692147"
"3022895","40.67346073 ","-73.86634097","40.7117019  ","-73.89491823"
"3022896","40.75495351 ","-73.82863947","40.76582578 ","-73.83596469"
"3022897","40.83725356 ","-74.03190161","40.77452317 ","-74.06709398"
"3022898","40.8081517  ","-73.97317537","40.64379925 ","-74.00984286"
"3022899","40.8170666  ","-73.84357225","40.81767283 ","-73.85828992"
"3022900","40.7578478  ","-74.08534011","40.74665928 ","-74.00691756"
"3022901","40.89038197 ","-73.99165547","40.76081703 ","-74.01140067"
"3022902","40.69423354 ","-73.85410489","40.73172292 ","-73.88801019"
"3022903","40.75683061 ","-74.10574409","40.70652865 ","-73.84314526"
"3022904","40.8208922  ","-73.90020205","40.73033251 ","-73.92682373"
"3022905","40.80859566 ","-74.10635031","40.76810632 ","-73.96508153"
"3022906","40.72823589 ","-74.07662337","40.70015119 ","-74.05966307"
"3022907","40.71816464 ","-74.0439759","40.80758612 ","-73.98286363"
"3022908","40.91087598 ","-74.03121912","40.80758612 ","-73.98286363"
"3022909","40.73895805 ","-74.03229964","40.69432512 ","-74.01508781"
"3022910","40.65904701 ","-74.07499888","40.78033456 ","-73.92320468"
"3022911","40.75140891 ","-73.78991518","40.69890899 ","-73.93095319"
"3022912","40.83697225 ","-74.10288652","40.78214655 ","-74.01519832"
"3022913","40.63522891 ","-73.95755467","40.76299112 ","-73.85595186"
"3022914","40.72084617 ","-73.98964787","40.8131506  ","-74.0941232"
"3022915","40.88844986 ","-73.85084589","40.80595434 ","-74.02638004"
"3022916","40.84959217 ","-74.13533965","40.6680875  ","-73.94408893"
"3022917","40.75086363 ","-74.10101883","40.80863865 ","-74.00973324"
"3022918","40.63977999 ","-74.00662463","40.76499488 ","-73.8481648"
"3022919","40.76299112 ","-73.85595186","40.84563698 ","-73.87154063"
"3022920","40.64553303 ","-73.95749553","40.63263192 ","-73.9700936"
"3022921","40.8081517  ","-73.97317537","40.67177453 ","-74.01058269"
"3022922","40.75378445 ","-74.14317937","40.65888098 ","-74.07126844"
"3022923","40.66869523 ","-74.06586057","40.79223497 ","-73.81084623"
"3022924","40.79170327 ","-74.11253632","40.710561   ","-74.02583907"
"3022925","40.78178622 ","-73.93077236","40.70015119 ","-74.05966307"
"3022926","40.79974576 ","-73.79622766","40.89380457 ","-74.02746212"
"3022927","40.84125511 ","-73.85312982","40.77841211 ","-73.9944655"
"3022928","40.78735263 ","-74.02516255","40.86101352 ","-74.10575543"
"3022929","40.71747455 ","-74.08395398","40.85909307 ","-74.00983359"
"3022930","40.7361513  ","-74.13157285","40.85565263 ","-73.98367772"
"3022931","40.90043098 ","-74.01814735","40.84959217 ","-74.13533965"
"3022932","40.91087598 ","-74.03121912","40.69515837 ","-74.04065338"
"3022933","40.74507021 ","-74.07372308","40.82947452 ","-74.03185274"
"3022934","40.79505067 ","-74.05027473","40.72004983 ","-74.13416232"
"3022935","40.73620874 ","-74.03534593","40.74424868 ","-73.915743"
"3022936","40.69518552 ","-73.92199416","40.64358513 ","-73.93976416"
"3022937","40.81597652 ","-73.97435059","40.91616155 ","-73.95129021"
"3022938","40.67496326 ","-73.85293089","40.73862915 ","-73.96914028"
"3022939","40.87715515 ","-73.90777075","40.81319391 ","-74.07926475"
"3022940","40.88350094 ","-73.94753338","40.90513369 ","-73.90651244"
"3022941","40.68692878 ","-73.84336064","40.74676414 ","-74.12514881"
"3022942","40.67685523 ","-73.87438794","40.70652618 ","-74.13391896"
"3022943","40.75418523 ","-74.11536484","40.74302346 ","-73.85056878"
"3022944","40.7820038  ","-74.1057497","40.84042593 ","-73.82782708"
"3022945","40.89602059 ","-73.88943725","40.82301009 ","-74.14639227"
"3022946","40.895828   ","-74.06350548","40.78033456 ","-73.92320468"
"3022947","40.68400922 ","-73.84725983","40.74316496 ","-73.90019974"
"3022948","40.73577129 ","-73.82421001","40.69770526 ","-74.07346878"
"3022949","40.66835397 ","-73.91184795","40.75234891 ","-74.1159842"
"3022950","40.78986014 ","-74.04341835","40.71401652 ","-73.96906378"
"3022951","40.90696873 ","-73.93412423","40.72262277 ","-73.87869592"
"3022952","40.6855807  ","-73.84177188","40.73862915 ","-73.96914028"
"3022953","40.81846302 ","-74.00777341","40.72844685 ","-74.00594852"
"3022954","40.90771534 ","-73.95038717","40.72006496 ","-74.0570182"
"3022955","40.85089522 ","-74.06140219","40.80427481 ","-74.01101611"
"3022956","40.76648052 ","-73.96148829","40.6530959  ","-73.95164582"
"3022957","40.75608578 ","-74.11989611","40.89731257 ","-74.03573662"
"3022958","40.73396733 ","-73.79521329","40.79294709 ","-73.94239338"
"3022959","40.72307631 ","-73.8673707","40.91718586 ","-73.99760055"
"3022960","40.84676121 ","-74.05484522","40.67205416 ","-73.84086497"
"3022961","40.65785586 ","-74.05148459","40.85737818 ","-73.94044537"
"3022962","40.83697225 ","-74.10288652","40.7613676  ","-73.91517551"
"3022963","40.64432198 ","-73.95076513","40.79388952 ","-74.10976834"
"3022964","40.69661874 ","-74.02292862","40.81945683 ","-73.89871808"
"3022965","40.67781942 ","-73.88260059","40.7117019  ","-73.89491823"
"3022966","40.76633132 ","-73.97368119","40.89125781 ","-73.9195172"
"3022967","40.72340187 ","-73.9765953","40.85127713 ","-73.95538263"
"3022968","40.68617664 ","-74.06266931","40.82298875 ","-74.09502747"
"3022969","40.81299409 ","-73.81225612","40.73798055 ","-74.01966137"
"3022970","40.9021979  ","-74.0098339","40.78419154 ","-73.95489138"
"3022971","40.80933122 ","-73.97588284","40.63938921 ","-73.99467885"
"3022972","40.82758193 ","-74.02063267","40.63304203 ","-73.95844945"
"3022973","40.80418697 ","-74.05560959","40.77749575 ","-73.93980724"
"3022974","40.79127235 ","-74.09851701","40.81795343 ","-73.92412361"
"3022975","40.83262785 ","-73.93883527","40.63843839 ","-73.99192525"
"3022976","40.71277493 ","-74.03472062","40.81327467 ","-73.99529017"
"3022977","40.8424161  ","-74.01210628","40.85471467 ","-73.83841766"
"3022978","40.85076082 ","-74.12306809","40.71962204 ","-73.9655265"
"3022979","40.85817514 ","-73.98590991","40.68549496 ","-74.08042873"
"3022980","40.91281967 ","-73.91318094","40.81034798 ","-73.80522707"
"3022981","40.69762988 ","-73.90170498","40.89309896 ","-73.88757853"
"3022982","40.68113321 ","-74.04683067","40.69770526 ","-74.07346878"
"3022983","40.68390308 ","-74.04691284","40.78742742 ","-73.9694342"
"3022984","40.76466036 ","-73.89788175","40.83262785 ","-73.93883527"
"3022985","40.76098033 ","-73.83669326","40.84042593 ","-73.82782708"
"3022986","40.80822048 ","-74.01566218","40.895828   ","-74.06350548"
"3022987","40.78096702 ","-74.14601826","40.90513369 ","-73.90651244"
"3022988","40.825501   ","-74.07622859","40.87536541 ","-73.98577005"
"3022989","40.72338877 ","-74.11356411","40.72305051 ","-73.93310397"
"3022990","40.85599444 ","-74.07402986","40.85819826 ","-73.91044159"
"3022991","40.74424868 ","-73.915743","40.78304955 ","-73.8060229"
"3022992","40.85331675 ","-74.13303727","40.81327467 ","-73.99529017"
"3022993","40.80936969 ","-73.87038486","40.69629013 ","-73.96562758"
"3022994","40.89731257 ","-74.03573662","40.74828107 ","-73.93413101"
"3022995","40.70792005 ","-74.09266126","40.69615856 ","-73.84597955"
"3022996","40.78803077 ","-73.93114605","40.73053605 ","-73.79356352"
"3022997","40.87378968 ","-74.00163135","40.80593035 ","-74.11304496"
"3022998","40.66723388 ","-73.93070513","40.828483   ","-74.11017386"
"3022999","40.78735263 ","-74.02516255","40.81751709 ","-74.09640911"
"3023000","40.85353762 ","-74.02680327","40.80859566 ","-74.10635031"
"3023001","40.89671363 ","-73.91108629","40.85581857 ","-73.81269215"
"3023002","40.85418516 ","-73.91929198","40.83590215 ","-74.01558702"
"3023003","40.81729048 ","-74.14605029","40.83503151 ","-74.02925046"
"3023004","40.85958759 ","-73.84297738","40.85059233 ","-74.09201198"
"3023005","40.64358513 ","-73.93976416","40.77194523 ","-73.99370292"
"3023006","40.88730082 ","-73.92385006","40.69076773 ","-73.98761584"
"3023007","40.6827394  ","-74.07112154","40.78843045 ","-74.12821611"
"3023008","40.65756342 ","-73.91057021","40.8039496  ","-73.99842956"
"3023009","40.7820038  ","-74.1057497","40.79161929 ","-73.85504313"
"3023010","40.90248435 ","-73.91152378","40.78859808 ","-74.0288557"
"3023011","40.86384018 ","-74.06202164","40.84262754 ","-73.95848201"
"3023012","40.71900858 ","-73.86120938","40.72216744 ","-73.96212375"
"3023013","40.82882168 ","-74.03605908","40.63938921 ","-73.99467885"
"3023014","40.89620264 ","-73.99323885","40.8383563  ","-73.91607951"
"3023015","40.86502086 ","-73.9826644","40.80126172 ","-74.00089423"
"3023016","40.88662775 ","-74.01418721","40.70542842 ","-73.93542223"
"3023017","40.80768667 ","-73.86808038","40.91641978 ","-73.96732265"
"3023018","40.80768667 ","-73.86808038","40.72101294 ","-74.13890214"
"3023019","40.79261965 ","-74.07191106","40.72895925 ","-74.00680172"
"3023020","40.74998832 ","-73.78839971","40.82235615 ","-73.86205834"
"3023021","40.76686304 ","-73.79299344","40.7055746  ","-73.93518261"
"3023022","40.68390308 ","-74.04691284","40.77452317 ","-74.06709398"
"3023023","40.79834278 ","-73.96526251","40.73862915 ","-73.96914028"
"3023024","40.87586555 ","-73.90411708","40.85692465 ","-74.01726304"
"3023025","40.70693367 ","-74.01004674","40.68292538 ","-74.00581835"
"3023026","40.76828271 ","-74.02291686","40.79158278 ","-74.06756975"
"3023027","40.71846598 ","-74.05931395","40.65065557 ","-74.01281743"
"3023028","40.78468518 ","-73.78184284","40.69391131 ","-73.86135814"
"3023029","40.84125511 ","-73.85312982","40.80709647 ","-74.0065547"
"3023030","40.76419518 ","-74.1556473","40.71647743 ","-73.84109668"
"3023031","40.65705993 ","-74.01692701","40.6523141  ","-74.05893762"
"3023032","40.65135032 ","-74.00704855","40.84563698 ","-73.87154063"
"3023033","40.82523978 ","-74.04043166","40.85322598 ","-73.80990867"
"3023034","40.81124927 ","-74.1454903","40.82128725 ","-73.9569843"
"3023035","40.72895925 ","-74.00680172","40.76081703 ","-74.01140067"
"3023036","40.8898401  ","-73.87251909","40.67177453 ","-74.01058269"
"3023037","40.6978979  ","-74.0703485","40.71072426 ","-74.06201036"
"3023038","40.74893466 ","-73.93600322","40.72310777 ","-73.96984827"
"3023039","40.82673216 ","-73.99502769","40.86361545 ","-73.92720104"
"3023040","40.67024031 ","-73.93588632","40.78002408 ","-73.99613784"
"3023041","40.78002408 ","-73.99613784","40.79042655 ","-74.02360227"
"3023042","40.87439948 ","-74.05542107","40.895828   ","-74.06350548"
"3023043","40.75815878 ","-73.93471144","40.83334549 ","-73.81612714"
"3023044","40.89377484 ","-73.90880833","40.82134074 ","-74.09842"
"3023045","40.65670858 ","-74.01684191","40.85469362 ","-73.92796505"
"3023046","40.80418697 ","-74.05560959","40.70792005 ","-74.09266126"
"3023047","40.68104357 ","-74.09615005","40.90736542 ","-73.95548843"
"3023048","40.79127235 ","-74.09851701","40.74793637 ","-73.9578292"
"3023049","40.83607398 ","-74.00820323","40.80797093 ","-73.99157591"
"3023050","40.72021302 ","-73.84849088","40.78803077 ","-73.93114605"
"3023051","40.67196245 ","-74.01973403","40.9136 ","-73.92377843"
"3023052","40.84525724 ","-73.85280111","40.76391365 ","-74.03690863"
"3023053","40.79992526 ","-74.10339347","40.81098464 ","-74.11502434"
"3023054","40.78390928 ","-73.94310557","40.72305051 ","-73.93310397"
"3023055","40.64432198 ","-73.95076513","40.77609304 ","-74.05717788"
"3023056","40.86129334 ","-73.89895067","40.71277493 ","-74.03472062"
"3023057","40.72521369 ","-73.95439835","40.6594161  ","-73.8637702"
"3023058","40.73053605 ","-73.79356352","40.75563879 ","-74.03863215"
"3023059","40.88730082 ","-73.92385006","40.69027098 ","-74.02083164"
"3023060","40.91172485 ","-74.03743962","40.84525724 ","-73.85280111"
"3023061","40.8081517  ","-73.97317537","40.87715515 ","-73.90777075"
"3023062","40.82758193 ","-74.02063267","40.84589162 ","-73.88301712"
"3023063","40.71998191 ","-73.88150727","40.81659068 ","-74.14077506"
"3023064","40.79097464 ","-74.12088274","40.77096604 ","-74.03150074"
"3023065","40.90941242 ","-73.98974868","40.72734328 ","-74.04700216"
"3023066","40.74127286 ","-73.85635387","40.90987852 ","-73.90145503"
"3023067","40.86006276 ","-73.96011781","40.63938921 ","-73.99467885"
"3023068","40.68770307 ","-73.90882175","40.78477166 ","-74.12989251"
"3023069","40.73620874 ","-74.03534593","40.74520076 ","-73.85257149"
"3023070","40.67315501 ","-73.88970572","40.76499488 ","-73.8481648"
"3023071","40.67177453 ","-74.01058269","40.88040644 ","-73.98641749"
"3023072","40.82673216 ","-73.99502769","40.81731298 ","-74.14547944"
"3023073","40.70245125 ","-74.09897521","40.8575596  ","-74.06283192"
"3023074","40.68400922 ","-73.84725983","40.81578763 ","-73.8007699"
"3023075","40.73414587 ","-74.14354784","40.81098464 ","-74.11502434"
"3023076","40.88923299 ","-74.09025005","40.66225432 ","-74.00453576"
"3023077","40.63640673 ","-73.93882855","40.91641978 ","-73.96732265"
"3023078","40.78098764 ","-74.10912078","40.6827394  ","-74.07112154"
"3023079","40.8662361  ","-73.97788948","40.83590215 ","-74.01558702"
"3023080","40.72734328 ","-74.04700216","40.86116705 ","-74.08609659"
"3023081","40.82580092 ","-73.98139527","40.71072426 ","-74.06201036"
"3023082","40.80933122 ","-73.97588284","40.71840671 ","-74.13210723"
"3023083","40.79042655 ","-74.02360227","40.67205416 ","-73.84086497"
"3023084","40.65602605 ","-73.91462066","40.75485595 ","-74.05608702"
"3023085","40.71886986 ","-73.87774032","40.76466036 ","-73.89788175"
"3023086","40.90941242 ","-73.98974868","40.89731257 ","-74.03573662"
"3023087","40.70792005 ","-74.09266126","40.85645043 ","-73.91210127"
"3023088","40.77226316 ","-74.16072125","40.66835397 ","-73.91184795"
"3023089","40.68400922 ","-73.84725983","40.81731298 ","-74.14547944"
"3023090","40.75237102 ","-73.94970731","40.73172292 ","-73.88801019"
"3023091","40.78393998 ","-74.07412145","40.84959217 ","-74.13533965"
"3023092","40.70596443 ","-73.92273641","40.77912172 ","-73.98886458"
"3023093","40.90941242 ","-73.98974868","40.64552329 ","-73.97297209"
"3023094","40.65764977 ","-73.99878981","40.84464658 ","-73.91018239"
"3023095","40.86101352 ","-74.10575543","40.71998191 ","-73.88150727"
"3023096","40.75539024 ","-73.84933902","40.76738843 ","-73.99954418"
"3023097","40.71626967 ","-74.09986949","40.63304203 ","-73.95844945"
"3023098","40.72837893 ","-73.99993767","40.7703247  ","-73.88969645"
"3023099","40.71886986 ","-73.87774032","40.78178622 ","-73.93077236"
"3023100","40.82523978 ","-74.04043166","40.65018643 ","-74.03061741"
"3023101","40.68087554 ","-74.01044486","40.84403788 ","-73.81520326"
"3023102","40.74436002 ","-73.97137112","40.76828271 ","-74.02291686"
"3023103","40.87437741 ","-73.97769744","40.87466323 ","-74.10395678"
"3023104","40.85734988 ","-74.1231303","40.77361658 ","-74.09504789"
"3023105","40.79958504 ","-74.11063597","40.81846302 ","-74.00777341"
"3023106","40.82301009 ","-74.14639227","40.73798055 ","-74.01966137"
"3023107","40.86528498 ","-74.05619727","40.71962204 ","-73.9655265"
"3023108","40.78033456 ","-73.92320468","40.78352229 ","-73.92545159"
"3023109","40.67122256 ","-73.90040524","40.72412083 ","-73.81825831"
"3023110","40.86384018 ","-74.06202164","40.85817514 ","-73.98590991"
"3023111","40.87625535 ","-73.88514227","40.6851859  ","-73.99472165"
"3023112","40.85865353 ","-73.95411266","40.8039496  ","-73.99842956"
"3023113","40.70699124 ","-74.10115369","40.85220109 ","-74.11792398"
"3023114","40.68788763 ","-74.05141857","40.88671032 ","-73.96610739"
"3023115","40.67189136 ","-74.06522847","40.70652618 ","-74.13391896"
"3023116","40.86129334 ","-73.89895067","40.86172329 ","-74.07034162"
"3023117","40.74520076 ","-73.85257149","40.85645043 ","-73.91210127"
"3023118","40.83996553 ","-74.07949464","40.78093701 ","-74.03246147"
"3023119","40.65092597 ","-73.89557318","40.76686304 ","-73.79299344"
"3023120","40.77194523 ","-73.99370292","40.6680875  ","-73.94408893"
"3023121","40.83590215 ","-74.01558702","40.75378445 ","-74.14317937"
"3023122","40.91199413 ","-73.95051259","40.77509868 ","-73.96935056"
"3023123","40.72021302 ","-73.84849088","40.67070005 ","-74.08670696"
"3023124","40.8851478  ","-74.09647736","40.8898401  ","-73.87251909"
"3023125","40.65683851 ","-74.04270394","40.90221353 ","-74.0663837"
"3023126","40.75640796 ","-73.87127226","40.64402914 ","-74.04282562"
"3023127","40.87868005 ","-73.98183279","40.7272805  ","-73.84970332"
"3023128","40.75237102 ","-73.94970731","40.76419518 ","-74.1556473"
"3023129","40.7220382  ","-73.93348868","40.79093754 ","-73.85374608"
"3023130","40.7537247  ","-73.98578509","40.82562335 ","-73.93589999"
"3023131","40.79766769 ","-73.99198579","40.83680073 ","-74.02384225"
"3023132","40.84907381 ","-74.00464177","40.70041539 ","-74.00574493"
"3023133","40.75410048 ","-73.79135026","40.74017732 ","-73.83066597"
"3023134","40.69762988 ","-73.90170498","40.89377484 ","-73.90880833"
"3023135","40.90489374 ","-73.93665001","40.88040644 ","-73.98641749"
"3023136","40.70226286 ","-73.81244222","40.70869582 ","-74.00103968"
"3023137","40.77096604 ","-74.03150074","40.79261965 ","-74.07191106"
"3023138","40.71900858 ","-73.86120938","40.7501187  ","-73.84085346"
"3023139","40.82356701 ","-73.85050356","40.80648648 ","-74.08436908"
"3023140","40.67476517 ","-73.98491666","40.65336093 ","-74.01860727"
